source_name,leaf_node_id,leaf_label,current_sub_family_node_id,current_sub_family_label,current_family_node_id,current_family_label,current_parent_node_id,current_parent_label,review_action,override_sub_family_node_id,override_sub_family_label,override_family_node_id,override_family_label,review_note
esco_1_2_1,18077,import export specialist in chemical products,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17951,import export specialist in china and other glassware,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17362,import export specialist in clothing and footwear,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18174,"import export specialist in coffee, tea, cocoa and spices",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16920,"import export specialist in computers, peripheral equipment and software",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18218,import export specialist in dairy products and edible oils,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18058,import export specialist in electrical household appliances,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17888,import export specialist in electronic and telecommunications equipment,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17524,"import export specialist in fish, crustaceans and molluscs",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16074,import export specialist in flowers and plants,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16002,import export specialist in fruit and vegetables,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17181,"import export specialist in furniture, carpets and lighting equipment",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16020,"import export specialist in hardware, plumbing and heating equipment",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18249,"import export specialist in hides, skins and leather products",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16527,import export specialist in household goods,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16875,import export specialist in live animals,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18137,import export specialist in machine tools,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17495,"import export specialist in machinery, industrial equipment, ships and aircraft",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,15928,import export specialist in meat and meat products,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18054,import export specialist in metals and metal ores,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17556,"import export specialist in mining, construction, civil engineering machinery",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16504,import export specialist in office furniture,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17650,import export specialist in office machinery and equipment,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17962,import export specialist in perfume and cosmetics,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17162,import export specialist in pharmaceutical goods,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16702,"import export specialist in sugar, chocolate and sugar confectionery",14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18172,import export specialist in textile industry machinery,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,18008,import export specialist in textiles and textile semi-finished and raw materials,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17915,import export specialist in tobacco products,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,17857,import export specialist in waste and scrap,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16981,import export specialist in watches and jewellery,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,15913,import export specialist in wood and construction materials,14909,Clearing and forwarding agents,14908,Business services agents,16498,import export specialist,,,,,,
esco_1_2_1,16355,international forwarding operations coordinator,14909,Clearing and forwarding agents,14908,Business services agents,14909,Clearing and forwarding agents,,,,,,
esco_1_2_1,17015,shipping agent,14909,Clearing and forwarding agents,14908,Business services agents,15999,forwarding manager,,,,,,
esco_1_2_1,16928,event assistant,14910,Conference and event planners,14908,Business services agents,14910,Conference and event planners,,,,,,
esco_1_2_1,15620,event manager,14910,Conference and event planners,14908,Business services agents,14910,Conference and event planners,,,,,,
esco_1_2_1,17614,venue director,14910,Conference and event planners,14908,Business services agents,15620,event manager,,,,,,
esco_1_2_1,15955,venue programmer,14910,Conference and event planners,14908,Business services agents,14910,Conference and event planners,,,,,,
esco_1_2_1,16557,wedding planner,14910,Conference and event planners,14908,Business services agents,15620,event manager,,,,,,
esco_1_2_1,16107,employment agent,14911,Employment agents and contractors,14908,Business services agents,14911,Employment agents and contractors,,,,,,
esco_1_2_1,17961,housing manager,14912,Real estate agents and property managers,14908,Business services agents,14912,Real estate agents and property managers,,,,,,
esco_1_2_1,17841,letting agent,14912,Real estate agents and property managers,14908,Business services agents,17049,real estate agent,,,,,,
esco_1_2_1,17542,property acquisitions manager,14912,Real estate agents and property managers,14908,Business services agents,14912,Real estate agents and property managers,,,,,,
esco_1_2_1,17049,real estate agent,14912,Real estate agents and property managers,14908,Business services agents,14912,Real estate agents and property managers,,,,,,
esco_1_2_1,16850,real estate investor,14912,Real estate agents and property managers,14908,Business services agents,17049,real estate agent,,,,,,
esco_1_2_1,17809,real estate leasing manager,14912,Real estate agents and property managers,14908,Business services agents,14912,Real estate agents and property managers,,,,,,
esco_1_2_1,15474,real estate manager,14912,Real estate agents and property managers,14908,Business services agents,14912,Real estate agents and property managers,,,,,,
esco_1_2_1,17482,title closer,14912,Real estate agents and property managers,14908,Business services agents,17542,property acquisitions manager,,,,,,
esco_1_2_1,16037,business service manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,16891,chemical plant manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16574,manufacturing facility manager,,,,,,
esco_1_2_1,15523,corporate social responsibility manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,17002,defence administration officer,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,17107,department manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,17481,facilities manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16037,business service manager,,,,,,
esco_1_2_1,15347,foundry manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16574,manufacturing facility manager,,,,,,
esco_1_2_1,16574,manufacturing facility manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,17769,power plant manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16574,manufacturing facility manager,,,,,,
esco_1_2_1,17618,project manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,15495,quality services manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,14681,Business services and administration managers not elsewhere classified,,,,,,
esco_1_2_1,18076,security manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16037,business service manager,,,,,,
esco_1_2_1,16329,water treatment plant manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16574,manufacturing facility manager,,,,,,
esco_1_2_1,17507,wood factory manager,14681,Business services and administration managers not elsewhere classified,14677,Business services and administration managers,16574,manufacturing facility manager,,,,,,
esco_1_2_1,15346,accounting manager,14678,Finance managers,14677,Business services and administration managers,15903,financial manager,,,,,,
esco_1_2_1,17512,bank treasurer,14678,Finance managers,14677,Business services and administration managers,15903,financial manager,,,,,,
esco_1_2_1,16131,budget manager,14678,Finance managers,14677,Business services and administration managers,15903,financial manager,,,,,,
esco_1_2_1,16063,corporate treasurer,14678,Finance managers,14677,Business services and administration managers,15903,financial manager,,,,,,
esco_1_2_1,15903,financial manager,14678,Finance managers,14677,Business services and administration managers,14678,Finance managers,,,,,,
esco_1_2_1,17252,corporate training manager,14679,Human resource managers,14677,Business services and administration managers,14679,Human resource managers,,,,,,
esco_1_2_1,17134,employee volunteering programme coordinator,14679,Human resource managers,14677,Business services and administration managers,14679,Human resource managers,,,,,,
esco_1_2_1,17101,equality and inclusion manager,14679,Human resource managers,14677,Business services and administration managers,18206,human resources manager,,,,,,
esco_1_2_1,18206,human resources manager,14679,Human resource managers,14677,Business services and administration managers,14679,Human resource managers,,,,,,
esco_1_2_1,17324,talent acquisition manager,14679,Human resource managers,14677,Business services and administration managers,14679,Human resource managers,,,,,,
esco_1_2_1,16056,volunteer manager,14679,Human resource managers,14677,Business services and administration managers,14679,Human resource managers,,,,,,
esco_1_2_1,15394,branch manager,14680,Policy and planning managers,14677,Business services and administration managers,16328,business manager,,,,,,
esco_1_2_1,16328,business manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,17453,director of compliance and information security,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,16803,director of compliance and information security in gambling,14680,Policy and planning managers,14677,Business services and administration managers,17453,director of compliance and information security,,,,,,
esco_1_2_1,15641,EU funds manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,16376,health safety and environmental manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,16534,policy manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,17072,procurement department manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,17749,programme manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,17816,social security administrator,14680,Policy and planning managers,14677,Business services and administration managers,16534,policy manager,,,,,,
esco_1_2_1,16267,strategic planning manager,14680,Policy and planning managers,14677,Business services and administration managers,16534,policy manager,,,,,,
esco_1_2_1,15850,sustainability manager,14680,Policy and planning managers,14677,Business services and administration managers,14680,Policy and planning managers,,,,,,
esco_1_2_1,18011,tourism policy director,14680,Policy and planning managers,14677,Business services and administration managers,16534,policy manager,,,,,,
esco_1_2_1,17038,armoured car driver,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,15434,car and van delivery driver,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,17419,hearse driver,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,16966,parking valet,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,17148,patient transport services driver,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,18057,private chauffeur,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,16657,taxi driver,15214,"Car, taxi and van drivers",15212,"Car, van and motorcycle drivers",15214,"Car, taxi and van drivers",,,,,,
esco_1_2_1,17506,motorcycle delivery person,15213,Motorcycle drivers,15212,"Car, van and motorcycle drivers",15213,Motorcycle drivers,,,,,,
esco_1_2_1,15831,cashier,15026,Cashiers and ticket clerks,15025,Cashiers and ticket clerks,15026,Cashiers and ticket clerks,,,,,,
esco_1_2_1,16075,lottery cashier,15026,Cashiers and ticket clerks,15025,Cashiers and ticket clerks,15026,Cashiers and ticket clerks,,,,,,
esco_1_2_1,16490,ticket issuing clerk,15026,Cashiers and ticket clerks,15025,Cashiers and ticket clerks,15026,Cashiers and ticket clerks,,,,,,
esco_1_2_1,15761,anaerobic digestion plant operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,16778,capsule filling machine operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,16421,chemical mixer,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,17056,coking furnace operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,18314,cosmetics production machine operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15904,distillation operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,17849,fermenter operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,16894,fertiliser mixer,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16421,chemical mixer,,,,,,
esco_1_2_1,15707,gauger,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15455,granulator machine operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15725,lacquer maker,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16421,chemical mixer,,,,,,
esco_1_2_1,15447,lime kiln operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,16825,mine control room operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15901,nitrator operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,17629,nitroglycerin neutraliser,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15304,nitroglycerin separator operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15297,nonwoven filament machine operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,17003,paint mixer,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16421,chemical mixer,,,,,,
esco_1_2_1,17880,perfume production machine operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15555,pesticide mixer,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16421,chemical mixer,,,,,,
esco_1_2_1,17747,pill maker operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,16013,plodder operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15597,pyrotechnics drying room attendant,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,15800,soap chipper,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16005,soap maker,,,,,,
esco_1_2_1,15941,soap drier operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16005,soap maker,,,,,,
esco_1_2_1,16005,soap maker,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,17725,soap tower operator,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,18125,tracer powder blender,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16421,chemical mixer,,,,,,
esco_1_2_1,17719,varnish maker,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,16421,chemical mixer,,,,,,
esco_1_2_1,17930,wax bleacher,15178,Chemical products plant and machine operators,15177,Chemical and photographic products plant and machine operators,15178,Chemical products plant and machine operators,,,,,,
esco_1_2_1,17491,motion picture film developer,15179,Photographic products machine operators,15177,Chemical and photographic products plant and machine operators,15179,Photographic products machine operators,,,,,,
esco_1_2_1,16678,photographic developer,15179,Photographic products machine operators,15177,Chemical and photographic products plant and machine operators,15179,Photographic products machine operators,,,,,,
esco_1_2_1,18160,au pair,15037,Child care workers,15036,Child care workers and teachers’ aides,15934,child care worker,,,,,,
esco_1_2_1,17692,babysitter,15037,Child care workers,15036,Child care workers and teachers’ aides,15934,child care worker,,,,,,
esco_1_2_1,15934,child care worker,15037,Child care workers,15036,Child care workers and teachers’ aides,15037,Child care workers,,,,,,
esco_1_2_1,16080,child day care worker,15037,Child care workers,15036,Child care workers and teachers’ aides,15934,child care worker,,,,,,
esco_1_2_1,15408,nanny,15037,Child care workers,15036,Child care workers and teachers’ aides,15934,child care worker,,,,,,
esco_1_2_1,16789,school bus attendant,15037,Child care workers,15036,Child care workers and teachers’ aides,15037,Child care workers,,,,,,
esco_1_2_1,16238,early years teaching assistant,15038,Teachers’ aides,15036,Child care workers and teachers’ aides,15038,Teachers’ aides,,,,,,
esco_1_2_1,15283,primary school teaching assistant,15038,Teachers’ aides,15036,Child care workers and teachers’ aides,15038,Teachers’ aides,,,,,,
esco_1_2_1,16796,secondary school teaching assistant,15038,Teachers’ aides,15036,Child care workers and teachers’ aides,15038,Teachers’ aides,,,,,,
esco_1_2_1,15668,special educational needs assistant,15038,Teachers’ aides,15036,Child care workers and teachers’ aides,15038,Teachers’ aides,,,,,,
esco_1_2_1,15618,hotel concierge,14973,Client information workers not elsewhere classified,14965,Client information workers,14973,Client information workers not elsewhere classified,,,,,,
esco_1_2_1,17528,customer contact centre information clerk,14967,Contact centre information clerks,14965,Client information workers,14967,Contact centre information clerks,,,,,,
esco_1_2_1,18303,live chat operator,14967,Contact centre information clerks,14965,Client information workers,17528,customer contact centre information clerk,,,,,,
esco_1_2_1,15531,customer service representative,14970,Enquiry clerks,14965,Client information workers,14970,Enquiry clerks,,,,,,
esco_1_2_1,17078,camping ground operative,14969,Hotel receptionists,14965,Client information workers,16895,hospitality establishment receptionist,,,,,,
esco_1_2_1,16895,hospitality establishment receptionist,14969,Hotel receptionists,14965,Client information workers,14969,Hotel receptionists,,,,,,
esco_1_2_1,16648,night auditor,14969,Hotel receptionists,14965,Client information workers,14969,Hotel receptionists,,,,,,
esco_1_2_1,15937,front line medical receptionist,14971,Receptionists (general),14965,Client information workers,18222,receptionist,,,,,,
esco_1_2_1,18222,receptionist,14971,Receptionists (general),14965,Client information workers,14971,Receptionists (general),,,,,,
esco_1_2_1,18142,veterinary receptionist,14971,Receptionists (general),14965,Client information workers,18222,receptionist,,,,,,
esco_1_2_1,16780,market research interviewer,14972,Survey and market research interviewers,14965,Client information workers,14972,Survey and market research interviewers,,,,,,
esco_1_2_1,17261,survey enumerator,14972,Survey and market research interviewers,14965,Client information workers,14972,Survey and market research interviewers,,,,,,
esco_1_2_1,16578,emergency medical dispatcher,14968,Telephone switchboard operators,14965,Client information workers,15430,telephone switchboard operator,,,,,,
esco_1_2_1,15430,telephone switchboard operator,14968,Telephone switchboard operators,14965,Client information workers,14968,Telephone switchboard operators,,,,,,
esco_1_2_1,16675,ground steward/ground stewardess,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,17313,host/hostess,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,17191,railway sales agent,14966,Travel consultants and clerks,14965,Client information workers,17606,ticket sales agent,,,,,,
esco_1_2_1,17606,ticket sales agent,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,17503,tour operator representative,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,16425,tour organiser,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,17202,tourist information officer,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,16798,travel agent,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,15796,travel consultant,14966,Travel consultants and clerks,14965,Client information workers,14966,Travel consultants and clerks,,,,,,
esco_1_2_1,18166,air force officer,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17712,armed forces officer,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17208,army captain,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17715,army general,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,18031,army major,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,16749,artillery officer,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17572,brigadier,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17532,colonel,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,15421,fleet commander,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17457,lieutenant,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,15768,navy officer,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,18028,squadron leader,14660,Commissioned armed forces officers,14659,Commissioned armed forces officers,14660,Commissioned armed forces officers,,,,,,
esco_1_2_1,17065,cook,14999,Cooks,14998,Cooks,14999,Cooks,,,,,,
esco_1_2_1,17196,diet cook,14999,Cooks,14998,Cooks,17065,cook,,,,,,
esco_1_2_1,17554,fish cook,14999,Cooks,14998,Cooks,17065,cook,,,,,,
esco_1_2_1,17570,grill cook,14999,Cooks,14998,Cooks,17065,cook,,,,,,
esco_1_2_1,15508,industrial cook,14999,Cooks,14998,Cooks,17065,cook,,,,,,
esco_1_2_1,15766,actor/actress,14837,Actors,14832,Creative and performing artists,14837,Actors,,,,,,
esco_1_2_1,18068,voice-over artist,14837,Actors,14832,Creative and performing artists,15766,actor/actress,,,,,,
esco_1_2_1,15456,audio describer,14838,"Announcers on radio, television and other media",14832,Creative and performing artists,14838,"Announcers on radio, television and other media",,,,,,
esco_1_2_1,16923,news anchor,14838,"Announcers on radio, television and other media",14832,Creative and performing artists,14838,"Announcers on radio, television and other media",,,,,,
esco_1_2_1,15403,presenter,14838,"Announcers on radio, television and other media",14832,Creative and performing artists,14838,"Announcers on radio, television and other media",,,,,,
esco_1_2_1,15717,circus artist,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,17319,performance artist,,,,,,
esco_1_2_1,16262,community artist,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,14839,Creative and performing artists not elsewhere classified,,,,,,
esco_1_2_1,17319,performance artist,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,14839,Creative and performing artists not elsewhere classified,,,,,,
esco_1_2_1,15789,puppeteer,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,17319,performance artist,,,,,,
esco_1_2_1,17597,stand-up comedian,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,17319,performance artist,,,,,,
esco_1_2_1,15388,street artist,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,14839,Creative and performing artists not elsewhere classified,,,,,,
esco_1_2_1,16500,street performer,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,17319,performance artist,,,,,,
esco_1_2_1,17028,tourist animator,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,14839,Creative and performing artists not elsewhere classified,,,,,,
esco_1_2_1,16754,variety artist,14839,Creative and performing artists not elsewhere classified,14832,Creative and performing artists,17319,performance artist,,,,,,
esco_1_2_1,15585,choreographer,14835,Dancers and choreographers,14832,Creative and performing artists,14835,Dancers and choreographers,,,,,,
esco_1_2_1,17718,choreologist,14835,Dancers and choreographers,14832,Creative and performing artists,15585,choreographer,,,,,,
esco_1_2_1,15371,dance répétiteur,14835,Dancers and choreographers,14832,Creative and performing artists,15585,choreographer,,,,,,
esco_1_2_1,15380,dancer,14835,Dancers and choreographers,14832,Creative and performing artists,14835,Dancers and choreographers,,,,,,
esco_1_2_1,15898,animation director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,15428,art administrator,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,17774,art director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,14836,"Film, stage and related directors and producers",,,,,,
esco_1_2_1,16266,casting director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,16611,director of photography,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,16476,music producer,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,16306,producer,,,,,,
esco_1_2_1,15876,performance lighting director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,18132,podcast producer,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,16306,producer,,,,,,
esco_1_2_1,16354,post-production supervisor,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,14836,"Film, stage and related directors and producers",,,,,,
esco_1_2_1,16306,producer,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,14836,"Film, stage and related directors and producers",,,,,,
esco_1_2_1,16240,production designer,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,17801,radio producer,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,14836,"Film, stage and related directors and producers",,,,,,
esco_1_2_1,16995,stage director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,15276,technical director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
esco_1_2_1,15608,video and motion picture director,14836,"Film, stage and related directors and producers",14832,Creative and performing artists,17774,art director,,,,,,
