source_name,sub_family_node_id,sub_family_label,current_family_node_id,current_family_label,leaf_count,example_leaf_labels,review_action,override_family_node_id,override_family_label,review_note
esco_1_2_1,14905,Commercial sales representatives,14903,Sales and purchasing agents and brokers,3,commercial sales representative|electricity sales representative|renewable energy sales representative,,,,
esco_1_2_1,14904,Insurance representatives,14903,Sales and purchasing agents and brokers,4,property insurance underwriter|insurance risk consultant|insurance broker|insurance underwriter,,,,
esco_1_2_1,14907,Trade brokers,14903,Sales and purchasing agents and brokers,41,"wholesale merchant in perfume and cosmetics|wholesale merchant in household goods|commodity broker|wholesale merchant in electronic and telecommunications equipment and parts|wholesale merchant in fish crustaceans and molluscs|wholesale merchant in computer peripheral equipment and software|wholesale merchant|wholesale merchant in hides, skins and leather products",,,,
esco_1_2_1,14684,Advertising and public relations managers,14682,"Sales, marketing and development managers",3,advertising manager|public relations manager|communication manager,,,,
esco_1_2_1,14685,Research and development managers,14682,"Sales, marketing and development managers",12,clothing development manager|product development manager|games development manager|insurance product manager|research and development manager|chief product officer|ICT research manager|innovation officer,,,,
esco_1_2_1,14683,Sales and marketing managers,14682,"Sales, marketing and development managers",16,auction house manager|chief marketing officer|motor vehicle aftersales manager|online sales channel manager|commercial director|destination manager|bid manager|tourism product manager,,,,
esco_1_2_1,14797,Advertising and marketing professionals,14796,"Sales, marketing and public relations professionals",21,hospitality revenue manager|employer branding manager|promotion assistant|online marketer|network marketer|marketing consultant|advertising media buyer|marketing assistant,,,,
esco_1_2_1,14800,Information and communications technology sales professionals,14796,"Sales, marketing and public relations professionals",4,ICT presales engineer|ICT business development manager|technical sales representative in electronic and telecommunications equipment|ICT account manager,,,,
esco_1_2_1,14798,Public relations professionals,14796,"Sales, marketing and public relations professionals",11,campaign canvasser|online community manager|political campaign officer|election agent|intercultural communication consultant|activism officer|public affairs consultant|spokesperson,,,,
esco_1_2_1,14799,Technical and medical sales professionals (excluding ICT),14796,"Sales, marketing and public relations professionals",13,"renewable energy consultant|technical sales representative in agricultural machinery and equipment|technical sales representative in hardware, plumbing and heating equipment|technical sales representative in mining and construction machinery|sales engineer|after-sales service technician|medical sales representative|technical sales representative in machinery and industrial equipment",,,,
esco_1_2_1,14774,Secondary education teachers,14773,Secondary education teachers,19,ICT teacher secondary school|science teacher secondary school|history teacher secondary school|classical languages teacher secondary school|religious education teacher at secondary school|physics teacher secondary school|music teacher secondary school|secondary school teacher,,,,
esco_1_2_1,14955,Secretaries (general),14954,Secretaries (general),1,secretary,,,,
esco_1_2_1,15104,Metal moulders and coremakers,15103,"Sheet and structural metal workers, moulders and welders, and related workers",4,coquille casting worker|mouldmaker|foundry moulder|foundry operative,,,,
esco_1_2_1,15108,Riggers and cable splicers,15103,"Sheet and structural metal workers, moulders and welders, and related workers",7,high rigger|boat rigger|event scaffolder|rigging supervisor|rigger|ground rigger|stagehand,,,,
esco_1_2_1,15106,Sheet-metal workers,15103,"Sheet and structural metal workers, moulders and welders, and related workers",4,container equipment assembler|coppersmith|sheet metal worker|boilermaker,,,,
esco_1_2_1,15107,Structural-metal preparers and erectors,15103,"Sheet and structural metal workers, moulders and welders, and related workers",4,riveter|structural ironworker|shipwright|dismantling worker,,,,
esco_1_2_1,15105,Welders and flamecutters,15103,"Sheet and structural metal workers, moulders and welders, and related workers",8,solderer|pipe welder|brazier|welder|spot welder|laser beam welder|welding coordinator|electron beam welder,,,,
esco_1_2_1,14871,Air traffic controllers,14867,Ship and aircraft controllers and technicians,6,air traffic controller|aeronautical information service officer|airport operations officer|aviation inspector|flight operations officer|aeronautical information specialist,,,,
esco_1_2_1,14872,Air traffic safety electronics technicians,14867,Ship and aircraft controllers and technicians,1,air traffic safety technician,,,,
esco_1_2_1,14870,Aircraft pilots and related associate professionals,14867,Ship and aircraft controllers and technicians,11,drone pilot|helicopter pilot|airline transport pilot|commercial pilot|co-pilot|aircraft maintenance engineer|private pilot|aircraft pilot,,,,
esco_1_2_1,14869,Ships' deck officers and pilots,14867,Ship and aircraft controllers and technicians,6,officer of the watch|maritime pilot|helmsman|deck officer|skipper|ship captain,,,,
esco_1_2_1,14868,Ships’ engineers,14867,Ship and aircraft controllers and technicians,4,fisheries engineering technician|ship duty engineer|ship assistant engineer|marine chief engineer,,,,
esco_1_2_1,15224,Ships’ deck crews and related workers,15223,Ships’ deck crews and related workers,7,fisheries deckhand|boatswain|ordinary seaman|sailor|engine minder|matrose|decksman,,,,
esco_1_2_1,15022,Shop keepers,15021,Shop salespersons,1,retail entrepreneur,,,,
esco_1_2_1,15024,Shop sales assistants,15021,Shop salespersons,44,hardware and paint specialised seller|fish and seafood specialised seller|motor vehicles parts advisor|shop assistant|ammunition specialised seller|sporting accessories specialised seller|bookshop specialised seller|clothing specialised seller,,,,
esco_1_2_1,15023,Shop supervisors,15021,Shop salespersons,2,shop supervisor|checkout supervisor,,,,
esco_1_2_1,14822,Economists,14821,Social and religious professionals,6,business economics researcher|economic policy officer|economic adviser|economist|economic development coordinator|tax policy analyst,,,,
esco_1_2_1,14824,"Philosophers, historians and political scientists",14821,Social and religious professionals,4,historian|political scientist|genealogist|philosopher,,,,
esco_1_2_1,14825,Psychologists,14821,Social and religious professionals,6,educational psychologist|psychologist|polygraph examiner|health psychologist|psychotherapist|clinical psychologist,,,,
esco_1_2_1,14827,Religious professionals,14821,Social and religious professionals,4,missionary|religion scientific researcher|chaplain|minister of religion,,,,
esco_1_2_1,14826,Social work and counselling professionals,14821,Social and religious professionals,36,youth information worker|child care social worker|consultant social worker|education welfare officer|gerontology social worker|social worker|youth offending team worker|benefits advice worker,,,,
esco_1_2_1,14823,"Sociologists, anthropologists and related professionals",14821,Social and religious professionals,10,criminologist|sociologist|media scientist|archaeologist|social work researcher|behavioural scientist|communication scientist|thanatology researcher,,,,
esco_1_2_1,14806,Applications programmers,14802,Software and applications developers and analysts,7,mobile application developer|ICT application configurator|embedded systems software developer|numerical tool and process control programmer|industrial mobile devices software developer|ICT application developer|cloud identity manager,,,,
esco_1_2_1,14807,Software and applications developers and analysts not elsewhere classified,14802,Software and applications developers and analysts,12,ICT test analyst|ICT disaster recovery analyst|software tester|digital games tester|ICT change and configuration manager|ICT accessibility tester|ICT system tester|ICT usability tester,,,,
esco_1_2_1,14804,Software developers,14802,Software and applications developers and analysts,10,software analyst|blockchain developer|cloud architect|cloud engineer|IoT developer|cloud software developer|user interface developer|cloud DevOps engineer,,,,
esco_1_2_1,14803,Systems analysts,14802,Software and applications developers and analysts,21,integration engineer|embedded system designer|computer vision engineer|data engineer|green ICT consultant|data scientist|enterprise architect|artificial intelligence engineer,,,,
esco_1_2_1,14805,Web and multimedia developers,14802,Software and applications developers and analysts,5,search engine optimisation expert|user interface designer|digital games developer|web content manager|web developer,,,,
esco_1_2_1,14932,Athletes and sports players,14931,Sports and fitness workers,1,professional athlete,,,,
esco_1_2_1,14934,Fitness and recreation instructors and program leaders,14931,Sports and fitness workers,14,horse riding instructor|activity leader|sport therapist|pilates teacher|assistant outdoor animator|survival instructor|outdoor activities instructor|outdoor animator,,,,
esco_1_2_1,14933,"Sports coaches, instructors and officials",14931,Sports and fitness workers,13,golf instructor|boxing instructor|sports instructor|ice-skating coach|sports official|football coach|sports coach|artistic coach,,,,
esco_1_2_1,15019,Stall and market salespersons,15018,Street and market salespersons,1,market vendor,,,,
esco_1_2_1,15020,Street food salespersons,15018,Street and market salespersons,1,street food vendor,,,,
esco_1_2_1,15262,Street and related service workers,15261,Street and related service workers,1,leaflet distributor,,,,
esco_1_2_1,15264,Street vendors (excluding food),15263,Street vendors (excluding food),1,hawker,,,,
esco_1_2_1,14948,Broadcasting and audiovisual technicians,14947,Telecommunications and broadcasting technicians,13,performance video operator|sound operator|sound mastering engineer|sound editor|performance rental technician|boom operator|camera operator|audio-visual technician,,,,
esco_1_2_1,14949,Telecommunications engineering technicians,14947,Telecommunications and broadcasting technicians,1,telecommunications engineering technician,,,,
esco_1_2_1,14961,Bank tellers and related clerks,14960,"Tellers, money collectors and related clerks",2,bank teller|post office counter clerk,,,,
esco_1_2_1,14962,"Bookmakers, croupiers and related gaming workers",14960,"Tellers, money collectors and related clerks",9,bookmaker|bingo caller|odds compiler|casino cashier|casino pit boss|lottery operator|race track operator|casino gaming manager,,,,
esco_1_2_1,14964,Debt-collectors and related workers,14960,"Tellers, money collectors and related clerks",2,insurance collector|debt collector,,,,
esco_1_2_1,14963,Pawnbrokers and money-lenders,14960,"Tellers, money collectors and related clerks",1,pawnbroker,,,,
esco_1_2_1,15188,"Bleaching, dyeing and fabric cleaning machine operators",15184,"Textile, fur and leather products machine operators",4,finishing textile technician|textile dyeing technician|textile dyer|textile finishing machine operator,,,,
esco_1_2_1,15185,"Fibre preparing, spinning and winding machine operators",15184,"Textile, fur and leather products machine operators",7,spinning textile operator|twisting machine operator|man-made fiber spinner|yarn spinner|winding machine operator|spinning machine operator|cotton gin operator,,,,
esco_1_2_1,15189,Fur and leather preparing machine operators,15184,"Textile, fur and leather products machine operators",3,colour sampling operator|leather production machine operator|leather finishing operator,,,,
esco_1_2_1,15191,Laundry machine operators,15184,"Textile, fur and leather products machine operators",3,laundry worker|laundry ironer|laundry workers supervisor,,,,
esco_1_2_1,15187,Sewing machine operators,15184,"Textile, fur and leather products machine operators",6,protective clothing apparel manufacturer|leather goods stitching machine operator|sewing machine operator|clothing sample machinist|clothing alteration machinist|embroidery machine operator,,,,
esco_1_2_1,15190,Shoemaking and related machine operators,15184,"Textile, fur and leather products machine operators",11,cutting machine operator|lasting machine operator|footwear production machine operator|automated cutting machine operator|leather goods machine operator|sole and heel operator|pre-stitching machine operator|footwear stitching machine operator,,,,
esco_1_2_1,15192,"Textile, fur and leather products machine operators not elsewhere classified",15184,"Textile, fur and leather products machine operators",8,textile pattern making machine operator|braiding machine operator|braiding textile technician|leather measuring operator|canvas goods assembler|nonwoven staple machine operator|mattress making machine operator|nonwoven textile technician,,,,
esco_1_2_1,15186,Weaving and knitting machine operators,15184,"Textile, fur and leather products machine operators",8,knitting textile technician|textile machine operator|tufting operator|weaving machine supervisor|knitting machine operator|weaving machine operator|weaving textile technician|knitting machine supervisor,,,,
esco_1_2_1,14883,Traditional and complementary medicine associate professionals,14882,Traditional and complementary medicine associate professionals,1,herbal therapist,,,,
esco_1_2_1,14754,Traditional and complementary medicine professionals,14753,Traditional and complementary medicine professionals,5,acupuncturist|homeopath|aromatherapist|traditional chinese medicine therapist|complementary therapist,,,,
esco_1_2_1,15253,Drivers of animal-drawn vehicles and machinery,15251,Transport and storage labourers,1,carriage driver,,,,
esco_1_2_1,15254,Freight handlers,15251,Transport and storage labourers,9,airport baggage handler|materials handler|rail intermodal equipment operator|stevedore|warehouse worker|mover|warehouse order picker|stevedore superintendent,,,,
esco_1_2_1,15252,Hand and pedal vehicle drivers,15251,Transport and storage labourers,1,bicycle courier,,,,
esco_1_2_1,15255,Shelf fillers,15251,Transport and storage labourers,1,shelf filler,,,,
esco_1_2_1,14996,Transport conductors,14994,"Travel attendants, conductors and guides",4,passenger fare controller|railway passenger service agent|chief conductor|train conductor,,,,
esco_1_2_1,14995,Travel attendants and travel stewards,14994,"Travel attendants, conductors and guides",5,steward/stewardess|ship steward/ship stewardess|cabin crew manager|flight attendant|train attendant,,,,
esco_1_2_1,14997,Travel guides,14994,"Travel attendants, conductors and guides",4,environmental education officer|park guide|zoo educator|tourist guide,,,,
esco_1_2_1,14770,University and higher education teachers,14769,University and higher education teachers,45,performing arts theatre instructor|economics lecturer|medicine lecturer|university teaching assistant|sociology lecturer|nursing lecturer|business lecturer|earth science lecturer,,,,
esco_1_2_1,15231,Hand launderers and pressers,15230,"Vehicle, window, laundry and other hand cleaning workers",2,linen room attendant|wearing apparel presser,,,,
esco_1_2_1,15234,Other cleaning workers,15230,"Vehicle, window, laundry and other hand cleaning workers",4,sewerage cleaner|amusement park cleaner|swimming facility attendant|drapery and carpet cleaner,,,,
esco_1_2_1,15232,Vehicle cleaners,15230,"Vehicle, window, laundry and other hand cleaning workers",1,vehicle cleaner,,,,
esco_1_2_1,15233,Window cleaners,15230,"Vehicle, window, laundry and other hand cleaning workers",1,window cleaner,,,,
esco_1_2_1,14758,Veterinarians,14757,Veterinarians,11,specialised veterinarian|animal massage therapist|animal therapist|official veterinarian|veterinary scientist|animal physiotherapist|aquatic animal health professional|animal chiropractor,,,,
esco_1_2_1,14885,Veterinary technicians and assistants,14884,Veterinary technicians and assistants,6,animal artificial insemination technician|veterinary nurse|alternative animal therapist|animal embryo transfer technician|equine dental technician|veterinary technician,,,,
esco_1_2_1,14772,Vocational education teachers,14771,Vocational education teachers,25,maritime instructor|hospitality vocational teacher|food service vocational teacher|occupational driving instructor|business administration vocational teacher|air traffic instructor|electricity and energy vocational teacher|industrial arts vocational teacher,,,,
esco_1_2_1,15002,Bartenders,15000,Waiters and bartenders,3,bartender|barista|cocktail bartender,,,,
esco_1_2_1,15001,Waiters,15000,Waiters and bartenders,7,wine sommelier|sommelier|head waiter/head waitress|beer sommelier|restaurant host/restaurant hostess|head sommelier|waiter/waitress,,,,
esco_1_2_1,15196,Pulp and papermaking plant operators,15195,Wood processing and papermaking plant operators,8,paper pulp moulding operator|bleacher operator|paper machine operator|froth flotation deinking operator|wash deinking operator|laminating machine operator|pulp technician|digester operator,,,,
esco_1_2_1,15197,Wood processing plant operators,15195,Wood processing and papermaking plant operators,11,table saw operator|veneer slicer operator|planer thicknesser operator|debarker operator|wood fuel pelletiser|sawmill operator|chipper operator|band saw operator,,,,
esco_1_2_1,15152,Cabinet-makers and related workers,15150,"Wood treaters, cabinet-makers and related trades workers",6,cooper|antique furniture reproducer|furniture restorer|recreation model maker|cabinet maker|furniture finisher,,,,
esco_1_2_1,15151,Wood treaters,15150,"Wood treaters, cabinet-makers and related trades workers",2,wood drying kiln operator|wood treater,,,,
esco_1_2_1,15153,Woodworking-machine tool setters and operators,15150,"Wood treaters, cabinet-makers and related trades workers",6,wood sander|wooden furniture machine operator|wood boring machine operator|wood pallet maker|woodturner|nailing machine operator,,,,
